CODE,CNT
44911956,UK NGCS SC018 (30ppm)
44911957,UK NGCS SC018 (30ppm)
44911958,UK NGCS SC018 (30ppm)
44911959,UK NGCS SC055 (70ppc)
44911960,UK NGCS SC024 (50ppm)
44911961,UK NGCS SC078 (150ppc + 150ppm)
44911963,UK NGCS SC045 (360ppm)
44911964,UK NGCS SC022 (45ppm)
44911965,UK NGCS SC023 (46ppm)
44911966,UK NGCS SC022 (45ppm)
44911967,UK NGCS SC024 (50ppm)
44911969,UK NGCS SC029 (75ppm)
44911970,UK NGCS SC042 (220ppm)
44911971,UK NGCS SC059 (150ppc)
44911973,UK NGCS SC007 (6ppm)
44911975,UK NGCS SC077 (70ppc + 70ppm)
44911976,UK NGCS SC029 (75ppm)
44911977,UK NGCS SC010 (9ppm)
44911978,UK NGCS SC030 (80ppm)
44911979,UK NGCS SC002 (1ppm)
44911980,UK NGCS SC074 (5ppc + 5ppm)
44911981,UK NGCS SC023 (46ppm)
44911982,UK NGCS SC008 (7ppm)
44911983,UK NGCS SC006 (5ppm)
44911984,UK NGCS SC008 (7ppm)
44911985,UK NGCS SC008 (7ppm)
44911986,UK NGCS SC040 (180ppm)
44911987,UK NGCS SC008 (7ppm)
44911988,UK NGCS SC006 (5ppm)
44911989,UK NGCS SC043 (250ppm)
44911990,UK NGCS SC034 (100ppm)
44911991,UK NGCS SC016 (20ppm)
44911992,UK NGCS SC016 (20ppm)
44911993,UK NGCS SC016 (20ppm)
44911995,UK NGCS SC015 (15ppm)
44911996,UK NGCS SC060 (200ppc)
44911997,UK NGCS SC016 (20ppm)
44911999,UK NGCS SC015 (15ppm)
44912100,UK NGCS SC054 (50ppc)
44912101,UK NGCS SC054 (50ppc)
44912102,UK NGCS SC050 (30ppc)
44912103,UK NGCS SC003 (2ppm)
44912104,UK NGCS SC067 (80ppc + 25ppm)
44912105,UK NGCS SC075 (10ppc + 10ppm)
44912106,UK NGCS SC067 (80ppc + 25ppm)
44912107,UK NGCS SC017 (25ppm)
44912108,UK NGCS SC015 (15ppm)
44912109,UK NGCS SC067 (80ppc + 25ppm)
44912110,UK NGCS SC067 (80ppc + 25ppm)
44912111,UK NGCS SC020 (36ppm)
44912112,UK NGCS SC019 (35ppm)
44912113,UK NGCS SC067 (80ppc + 25ppm)
44912114,UK NGCS SC015 (15ppm)
44912115,UK NGCS SC016 (20ppm)
44912116,UK NGCS SC018 (30ppm)
44912117,UK NGCS SC067 (80ppc + 25ppm)
44912118,UK NGCS SC021 (40ppm)
44912119,UK NGCS SC067 (80ppc + 25ppm)
44912120,UK NGCS SC022 (45ppm)
44912121,UK NGCS SC025 (55ppm)
44912122,UK NGCS SC022 (45ppm)
44912123,UK NGCS SC006 (5ppm)
44912124,UK NGCS SC013 (12ppm)
44912125,UK NGCS SC024 (50ppm)
44912126,UK NGCS SC009 (8ppm)
44912127,UK NGCS SC067 (80ppc + 25ppm)
44912128,UK NGCS SC010 (9ppm)
44912129,UK NGCS SC024 (50ppm)
44912130,UK NGCS SC076 (40ppc + 40ppm)
44912131,UK NGCS SC017 (25ppm)
44912132,UK NGCS SC026 (60ppm)
44912133,UK NGCS SC076 (40ppc + 40ppm)
44912134,UK NGCS SC011 (10ppm)
44912135,UK NGCS SC049 (25ppc)
44912136,UK NGCS SC054 (50ppc)
44912137,UK NGCS SC056 (75ppc)
44912138,UK NGCS SC057 (100ppc)
44912139,UK NGCS SC056 (75ppc)
44912140,UK NGCS SC048 (15ppc)
44912141,UK NGCS SC048 (15ppc)
44912142,UK NGCS SC051 (35ppc)
44912143,UK NGCS SC052 (40ppc)
44912144,UK NGCS SC076 (40ppc + 40ppm)
44912145,UK NGCS SC054 (50ppc)
44912146,UK NGCS SC052 (40ppc)
44912147,UK NGCS SC056 (75ppc)
44912149,UK NGCS SC054 (50ppc)
44912150,UK NGCS SC056 (75ppc)
44912151,UK NGCS SC057 (100ppc)
44912200,UK NGCS SC065 (600ppc)
44912201,UK NGCS SC076 (40ppc + 40ppm)
44912202,UK NGCS SC055 (70ppc)
44912203,UK NGCS SC027 (65ppm)
44912204,UK NGCS SC056 (75ppc)
44912206,UK NGCS SC057 (100ppc)
44912207,UK NGCS SC041 (200ppm)
44912208,UK NGCS SC057 (100ppc)
44912209,UK NGCS SC042 (220ppm)
44912210,UK NGCS SC079 (200ppc + 200ppm)
44912211,UK NGCS SC050 (30ppc)
44912212,UK NGCS SC043 (250ppm)
44912213,UK NGCS SC044 (300ppm)
44912214,UK NGCS SC045 (360ppm)
44912215,UK NGCS SC053 (48ppc)
44912216,UK NGCS SC059 (150ppc)
44912217,UK NGCS SC060 (200ppc)
44912218,UK NGCS SC056 (75ppc)
44912219,UK NGCS SC052 (40ppc)
44912220,UK NGCS SC065 (600ppc)
44912221,UK NGCS SC024 (50ppm)
44912222,UK NGCS SC054 (50ppc)
44912223,UK NGCS SC020 (36ppm)
44912224,UK NGCS SC023 (46ppm)
44912225,UK NGCS SC079 (200ppc + 200ppm)
44912226,UK NGCS SC055 (70ppc)
44912227,UK NGCS SC055 (70ppc)
44912228,UK NGCS SC061 (250ppc)
44912229,UK NGCS SC062 (300ppc)
44912230,UK NGCS SC062 (300ppc)
44912231,UK NGCS SC041 (200ppm)
44912232,UK NGCS SC063 (400ppc)
44912233,UK NGCS SC066 (77ppc + 155ppm)
44912234,UK NGCS SC064 (500ppc)
44912235,UK NGCS SC076 (40ppc + 40ppm)
44912236,UK NGCS SC065 (600ppc)
44912237,UK NGCS SC075 (10ppc + 10ppm)
44912239,UK NGCS SC067 (80ppc + 25ppm)
44912240,UK NGCS SC055 (70ppc)
44912241,UK NGCS SC076 (40ppc + 40ppm)
44912242,UK NGCS SC056 (75ppc)
44912243,UK NGCS SC079 (200ppc + 200ppm)
44912244,UK NGCS SC077 (70ppc + 70ppm)
44912245,UK NGCS SC034 (100ppm)
44912246,UK NGCS SC036 (120ppm)
44912247,UK NGCS SC059 (150ppc)
44912248,UK NGCS SC038 (150ppm)
44912249,UK NGCS SC049 (25ppc)
44912250,UK NGCS SC076 (40ppc + 40ppm)
44912251,UK NGCS SC054 (50ppc)
44912252,UK NGCS SC056 (75ppc)
44912253,UK NGCS SC057 (100ppc)
44912254,UK NGCS SC060 (200ppc)
44912255,UK NGCS SC079 (200ppc + 200ppm)
44912256,UK NGCS SC061 (250ppc)
44912257,UK NGCS SC062 (300ppc)
44912258,UK NGCS SC063 (400ppc)
44912259,UK NGCS SC066 (77ppc + 155ppm)
44912260,UK NGCS SC077 (70ppc + 70ppm)
44912261,UK NGCS SC014 (13ppm)
44912262,UK NGCS SC015 (15ppm)
44912263,UK NGCS SC064 (500ppc)
44912264,UK NGCS SC016 (20ppm)
44912265,UK NGCS SC017 (25ppm)
44912266,UK NGCS SC056 (75ppc)
44912267,UK NGCS SC018 (30ppm)
44912268,UK NGCS SC024 (50ppm)
44912269,UK NGCS SC029 (75ppm)
44912270,UK NGCS SC053 (48ppc)
44912271,UK NGCS SC067 (80ppc + 25ppm)
44912272,UK NGCS SC054 (50ppc)
44912273,UK NGCS SC065 (600ppc)
44912274,UK NGCS SC057 (100ppc)
44912275,UK NGCS SC045 (360ppm)
44912276,UK NGCS SC078 (150ppc + 150ppm)
44912277,UK NGCS SC057 (100ppc)
44913010,UK NGCS SC012 (11ppm)
44913011,UK NGCS SC018 (30ppm)
44913012,UK NGCS SC045 (360ppm)
44913013,UK NGCS SC035 (110ppm)
44913014,UK NGCS SC038 (150ppm)
44913015,UK NGCS SC015 (15ppm)
44913016,UK NGCS SC032 (95ppm)
44913017,UK NGCS SC033 (99ppm)
44913018,UK NGCS SC025 (55ppm)
44913019,UK NGCS SC035 (110ppm)
44913020,UK NGCS SC036 (120ppm)
44913021,UK NGCS SC037 (145ppm)
44913022,UK NGCS SC037 (145ppm)
44913023,UK NGCS SC037 (145ppm)
44913024,UK NGCS SC039 (155ppm)
44913025,UK NGCS SC067 (80ppc + 25ppm)
44913026,UK NGCS SC021 (40ppm)
44913027,UK NGCS SC024 (50ppm)
44913028,UK NGCS SC038 (150ppm)
44913029,UK NGCS SC024 (50ppm)
44913030,UK NGCS SC020 (36ppm)
44913031,UK NGCS SC037 (145ppm)
44913032,UK NGCS SC034 (100ppm)
44913033,UK NGCS SC016 (20ppm)
44913034,UK NGCS SC018 (30ppm)
44913035,UK NGCS SC021 (40ppm)
44913036,UK NGCS SC023 (46ppm)
44913037,UK NGCS SC025 (55ppm)
44913038,UK NGCS SC027 (65ppm)
44913039,UK NGCS SC028 (70ppm)
44913040,UK NGCS SC024 (50ppm)
44913041,UK NGCS SC057 (100ppc)
44913042,UK NGCS SC030 (80ppm)
44913043,UK NGCS SC057 (100ppc)
44913044,UK NGCS SC031 (90ppm)
44913045,UK NGCS SC057 (100ppc)
44913046,UK NGCS SC034 (100ppm)
44913047,UK NGCS SC049 (25ppc)
44913048,UK NGCS SC034 (100ppm)
44913049,UK NGCS SC051 (35ppc)
44913050,UK NGCS SC035 (110ppm)
44913051,UK NGCS SC052 (40ppc)
44913052,UK NGCS SC036 (120ppm)
44913053,UK NGCS SC054 (50ppc)
44913054,UK NGCS SC037 (145ppm)
44913055,UK NGCS SC053 (48ppc)
44913056,UK NGCS SC057 (100ppc)
44913057,UK NGCS SC059 (150ppc)
44913058,UK NGCS SC060 (200ppc)
44913059,UK NGCS SC056 (75ppc)
44913060,UK NGCS SC018 (30ppm)
44913061,UK NGCS SC037 (145ppm)
44913062,UK NGCS SC034 (100ppm)
44913063,UK NGCS SC058 (145ppc)
44913064,UK NGCS SC025 (55ppm)
44913065,UK NGCS SC058 (145ppc)
44913066,UK NGCS SC014 (13ppm)
44913067,UK NGCS SC047 (10ppc)
44913068,UK NGCS SC016 (20ppm)
44913069,UK NGCS SC055 (70ppc)
44913070,UK NGCS SC036 (120ppm)
44913071,UK NGCS SC056 (75ppc)
44913072,UK NGCS SC063 (400ppc)
44913073,UK NGCS SC054 (50ppc)
44913074,UK NGCS SC057 (100ppc)
44913075,UK NGCS SC055 (70ppc)
44913076,UK NGCS SC062 (300ppc)
44913077,UK NGCS SC050 (30ppc)
44913078,UK NGCS SC054 (50ppc)
44913079,UK NGCS SC061 (250ppc)
44913080,UK NGCS SC060 (200ppc)
44913081,UK NGCS SC075 (10ppc + 10ppm)
44913082,UK NGCS SC011 (10ppm)
44913083,UK NGCS SC076 (40ppc + 40ppm)
44913084,UK NGCS SC024 (50ppm)
44913085,UK NGCS SC077 (70ppc + 70ppm)
44913086,UK NGCS SC017 (25ppm)
44913087,UK NGCS SC075 (10ppc + 10ppm)
44913088,UK NGCS SC026 (60ppm)
44913089,UK NGCS SC078 (150ppc + 150ppm)
44913090,UK NGCS SC029 (75ppm)
44913091,UK NGCS SC079 (200ppc + 200ppm)
44913092,UK NGCS SC011 (10ppm)
44913093,UK NGCS SC079 (200ppc + 200ppm)
44913094,UK NGCS SC017 (25ppm)
44913095,UK NGCS SC076 (40ppc + 40ppm)
44913096,UK NGCS SC055 (70ppc)
44913097,UK NGCS SC077 (70ppc + 70ppm)
44913098,UK NGCS SC056 (75ppc)
44913099,UK NGCS SC065 (600ppc)
44913100,UK NGCS SC077 (70ppc + 70ppm)
44913101,UK NGCS SC076 (40ppc + 40ppm)
44913102,UK NGCS SC078 (150ppc + 150ppm)
44913103,UK NGCS SC079 (200ppc + 200ppm)
44913104,UK NGCS SC058 (145ppc)
44913105,UK NGCS SC034 (100ppm)
44913106,UK NGCS SC058 (145ppc)
44913108,UK NGCS SC057 (100ppc)
44913109,UK NGCS SC035 (110ppm)
44913110,UK NGCS SC055 (70ppc)
44913111,UK NGCS SC058 (145ppc)
44913112,UK NGCS SC050 (30ppc)
44913113,UK NGCS SC014 (13ppm)
44913114,UK NGCS SC064 (500ppc)
44913116,UK NGCS SC036 (120ppm)
44913118,UK NGCS SC065 (600ppc)
44913120,UK NGCS SC041 (200ppm)
44913121,UK NGCS SC024 (50ppm)
44913122,UK NGCS SC079 (200ppc + 200ppm)
44913123,UK NGCS SC015 (15ppm)
44913124,UK NGCS SC043 (250ppm)
44913126,UK NGCS SC037 (145ppm)
44913128,UK NGCS SC059 (150ppc)
44913130,UK NGCS SC038 (150ppm)
44913131,UK NGCS SC060 (200ppc)
44913132,UK NGCS SC048 (15ppc)
44913133,UK NGCS SC017 (25ppm)
44913141,UK NGCS SC018 (30ppm)
44913144,UK NGCS SC016 (20ppm)
44913150,UK NGCS SC015 (15ppm)
44913151,UK NGCS SC017 (25ppm)
44913152,UK NGCS SC016 (20ppm)
44913153,UK NGCS SC017 (25ppm)
44913154,UK NGCS SC018 (30ppm)
44913155,UK NGCS SC019 (35ppm)
44913156,UK NGCS SC021 (40ppm)
44913157,UK NGCS SC022 (45ppm)
44913158,UK NGCS SC024 (50ppm)
44913159,UK NGCS SC026 (60ppm)
44913160,UK NGCS SC029 (75ppm)
44913161,UK NGCS SC018 (30ppm)
44913171,UK NGCS SC019 (35ppm)
44913181,UK NGCS SC021 (40ppm)
44913191,UK NGCS SC022 (45ppm)
44913220,UK NGCS SC003 (2ppm)
44913224,UK NGCS SC067 (80ppc + 25ppm)
44913226,UK NGCS SC056 (75ppc)
44913227,UK NGCS SC057 (100ppc)
44913228,UK NGCS SC059 (150ppc)
44913229,UK NGCS SC027 (65ppm)
44913231,UK NGCS SC015 (15ppm)
44913232,UK NGCS SC079 (200ppc + 200ppm)
44913235,UK NGCS SC020 (36ppm)
44913237,UK NGCS SC017 (25ppm)
44913238,UK NGCS SC021 (40ppm)
44913239,UK NGCS SC057 (100ppc)
44913240,UK NGCS SC022 (45ppm)
44913241,UK NGCS SC057 (100ppc)
44913242,UK NGCS SC032 (95ppm)
44913243,UK NGCS SC047 (10ppc)
44913244,UK NGCS SC035 (110ppm)
44913245,UK NGCS SC054 (50ppc)
44913246,UK NGCS SC036 (120ppm)
44913247,UK NGCS SC056 (75ppc)
44913249,UK NGCS SC006 (5ppm)
44913250,UK NGCS SC057 (100ppc)
44913251,UK NGCS SC013 (12ppm)
44913252,UK NGCS SC059 (150ppc)
44913253,UK NGCS SC014 (13ppm)
44913254,UK NGCS SC054 (50ppc)
44913255,UK NGCS SC034 (100ppm)
44913256,UK NGCS SC054 (50ppc)
44913257,UK NGCS SC019 (35ppm)
44913258,UK NGCS SC050 (30ppc)
44913259,UK NGCS SC014 (13ppm)
44913260,UK NGCS SC075 (10ppc + 10ppm)
44913261,UK NGCS SC015 (15ppm)
44913262,UK NGCS SC067 (80ppc + 25ppm)
44913263,UK NGCS SC036 (120ppm)
44913264,UK NGCS SC067 (80ppc + 25ppm)
44913265,UK NGCS SC002 (1ppm)
44913266,UK NGCS SC067 (80ppc + 25ppm)
44913267,UK NGCS SC007 (6ppm)
44913268,UK NGCS SC067 (80ppc + 25ppm)
44913269,UK NGCS SC008 (7ppm)
44913270,UK NGCS SC067 (80ppc + 25ppm)
44913271,UK NGCS SC024 (50ppm)
44913272,UK NGCS SC067 (80ppc + 25ppm)
44913273,UK NGCS SC009 (8ppm)
44913274,UK NGCS SC067 (80ppc + 25ppm)
44913275,UK NGCS SC010 (9ppm)
44913276,UK NGCS SC067 (80ppc + 25ppm)
44913277,UK NGCS SC029 (75ppm)
44913278,UK NGCS SC076 (40ppc + 40ppm)
44913279,UK NGCS SC011 (10ppm)
44913280,UK NGCS SC076 (40ppc + 40ppm)
44913281,UK NGCS SC049 (25ppc)
44913282,UK NGCS SC076 (40ppc + 40ppm)
44913283,UK NGCS SC054 (50ppc)
44913284,UK NGCS SC078 (150ppc + 150ppm)
44913285,UK NGCS SC056 (75ppc)
44913286,UK NGCS SC059 (150ppc)
44913287,UK NGCS SC057 (100ppc)
44913288,UK NGCS SC057 (100ppc)
44913289,UK NGCS SC056 (75ppc)
44913290,UK NGCS SC057 (100ppc)
44913291,UK NGCS SC048 (15ppc)
44913292,UK NGCS SC052 (40ppc)
44913293,UK NGCS SC048 (15ppc)
44913294,UK NGCS SC057 (100ppc)
44913295,UK NGCS SC051 (35ppc)
44913296,UK NGCS SC056 (75ppc)
44913297,UK NGCS SC052 (40ppc)
44913298,UK NGCS SC059 (150ppc)
44913299,UK NGCS SC054 (50ppc)
44913300,UK NGCS SC057 (100ppc)
44913301,UK NGCS SC075 (10ppc + 10ppm)
44913302,UK NGCS SC077 (70ppc + 70ppm)
44913304,UK NGCS SC015 (15ppm)
44913306,UK NGCS SC016 (20ppm)
44913310,UK NGCS SC028 (70ppm)
44913320,UK NGCS SC079 (200ppc + 200ppm)
44913324,UK NGCS SC043 (250ppm)
44913332,UK NGCS SC042 (220ppm)
44913342,UK NGCS SC041 (200ppm)
44913355,UK NGCS SC079 (200ppc + 200ppm)
44913394,UK NGCS SC064 (500ppc)
44913439,UK NGCS SC057 (100ppc)
44913440,UK NGCS SC015 (15ppm)
44913441,UK NGCS SC049 (25ppc)
44913442,UK NGCS SC016 (20ppm)
44913443,UK NGCS SC001 (0ppm)
44913445,UK NGCS SC076 (40ppc + 40ppm)
44913446,UK NGCS SC060 (200ppc)
44913447,UK NGCS SC034 (100ppm)
44913448,UK NGCS SC057 (100ppc)
44913449,UK NGCS SC038 (150ppm)
44913450,UK NGCS SC034 (100ppm)
44913451,UK NGCS SC076 (40ppc + 40ppm)
44913452,UK NGCS SC058 (145ppc)
44913453,UK NGCS SC055 (70ppc)
44913454,UK NGCS SC057 (100ppc)
44913457,UK NGCS SC057 (100ppc)
44913458,UK NGCS SC054 (50ppc)
44913459,UK NGCS SC056 (75ppc)
44913460,UK NGCS SC035 (110ppm)
44913471,UK NGCS SC055 (70ppc)
44913472,UK NGCS SC058 (145ppc)
44913473,UK NGCS SC055 (70ppc)
44913474,UK NGCS SC057 (100ppc)
44913475,UK NGCS SC039 (155ppm)
44913476,UK NGCS SC058 (145ppc)
44913477,UK NGCS SC025 (55ppm)
44913478,UK NGCS SC057 (100ppc)
44913479,UK NGCS SC031 (90ppm)
44913480,UK NGCS SC029 (75ppm)
44913481,UK NGCS SC032 (95ppm)
44913482,UK NGCS SC055 (70ppc)
44913483,UK NGCS SC036 (120ppm)
44913484,UK NGCS SC051 (35ppc)
44913485,UK NGCS SC026 (60ppm)
44913486,UK NGCS SC057 (100ppc)
44913487,UK NGCS SC052 (40ppc)
44913489,UK NGCS SC054 (50ppc)
44913490,UK NGCS SC028 (70ppm)
44913491,UK NGCS SC054 (50ppc)
44913492,UK NGCS SC055 (70ppc)
44913493,UK NGCS SC053 (48ppc)
44913494,UK NGCS SC035 (110ppm)
44913495,UK NGCS SC059 (150ppc)
44913496,UK NGCS SC059 (150ppc)
44913497,UK NGCS SC043 (250ppm)
44913498,UK NGCS SC056 (75ppc)
44913500,UK NGCS SC060 (200ppc)
44913501,UK NGCS SC062 (300ppc)
44913502,UK NGCS SC063 (400ppc)
44913503,UK NGCS SC064 (500ppc)
44913504,UK NGCS SC065 (600ppc)
44913505,UK NGCS SC058 (145ppc)
44913506,UK NGCS SC038 (150ppm)
44913507,UK NGCS SC045 (360ppm)
44913508,UK NGCS SC020 (36ppm)
44913509,UK NGCS SC037 (145ppm)
44913510,UK NGCS SC021 (40ppm)
44913511,UK NGCS SC022 (45ppm)
44913512,UK NGCS SC025 (55ppm)
44913513,UK NGCS SC028 (70ppm)
44913514,UK NGCS SC024 (50ppm)
44913515,UK NGCS SC027 (65ppm)
44913516,UK NGCS SC044 (300ppm)
44913517,UK NGCS SC031 (90ppm)
44913518,UK NGCS SC032 (95ppm)
44913519,UK NGCS SC035 (110ppm)
44913520,UK NGCS SC036 (120ppm)
44913521,UK NGCS SC037 (145ppm)
44913522,UK NGCS SC034 (100ppm)
44913523,UK NGCS SC042 (220ppm)
44913524,UK NGCS SC057 (100ppc)
44913525,UK NGCS SC015 (15ppm)
44913526,UK NGCS SC014 (13ppm)
44913527,UK NGCS SC016 (20ppm)
44913528,UK NGCS SC040 (180ppm)
44913529,UK NGCS SC017 (25ppm)
44913530,UK NGCS SC034 (100ppm)
44913531,UK NGCS SC018 (30ppm)
44913532,UK NGCS SC057 (100ppc)
44913533,UK NGCS SC019 (35ppm)
44913534,UK NGCS SC036 (120ppm)
44913535,UK NGCS SC021 (40ppm)
44913536,UK NGCS SC059 (150ppc)
44913537,UK NGCS SC059 (150ppc)
44913538,UK NGCS SC022 (45ppm)
44913539,UK NGCS SC026 (60ppm)
44913540,UK NGCS SC078 (150ppc + 150ppm)
44913541,UK NGCS SC041 (200ppm)
44913542,UK NGCS SC078 (150ppc + 150ppm)
44913543,UK NGCS SC058 (145ppc)
44913544,UK NGCS SC015 (15ppm)
44913545,UK NGCS SC024 (50ppm)
44913546,UK NGCS SC044 (300ppm)
44913547,UK NGCS SC036 (120ppm)
44913548,UK NGCS SC016 (20ppm)
44913549,UK NGCS SC077 (70ppc + 70ppm)
44913550,UK NGCS SC017 (25ppm)
44913551,UK NGCS SC017 (25ppm)
44913552,UK NGCS SC052 (40ppc)
44913553,UK NGCS SC018 (30ppm)
44913554,UK NGCS SC077 (70ppc + 70ppm)
44913555,UK NGCS SC078 (150ppc + 150ppm)
44913556,UK NGCS SC015 (15ppm)
44913557,UK NGCS SC019 (35ppm)
44913558,UK NGCS SC077 (70ppc + 70ppm)
44913559,UK NGCS SC024 (50ppm)
44913560,UK NGCS SC029 (75ppm)
44913561,UK NGCS SC028 (70ppm)
44913562,UK NGCS SC029 (75ppm)
44913563,UK NGCS SC055 (70ppc)
44913564,UK NGCS SC045 (360ppm)
44913565,UK NGCS SC057 (100ppc)
44913566,UK NGCS SC034 (100ppm)
44913567,UK NGCS SC038 (150ppm)
44913568,UK NGCS SC078 (150ppc + 150ppm)
44913569,UK NGCS SC058 (145ppc)
44913570,UK NGCS SC038 (150ppm)
44913571,UK NGCS SC050 (30ppc)
44913572,UK NGCS SC077 (70ppc + 70ppm)
44913573,UK NGCS SC058 (145ppc)
44913574,UK NGCS SC059 (150ppc)
44913575,UK NGCS SC026 (60ppm)
44913576,UK NGCS SC034 (100ppm)
44913577,UK NGCS SC057 (100ppc)
44913578,UK NGCS SC057 (100ppc)
44913579,UK NGCS SC078 (150ppc + 150ppm)
44913580,UK NGCS SC026 (60ppm)
44913581,UK NGCS SC027 (65ppm)
44913582,UK NGCS SC035 (110ppm)
44913583,UK NGCS SC077 (70ppc + 70ppm)
44913584,UK NGCS SC051 (35ppc)
44913585,UK NGCS SC038 (150ppm)
44913586,UK NGCS SC019 (35ppm)
44913587,UK NGCS SC024 (50ppm)
44913588,UK NGCS SC076 (40ppc + 40ppm)
44913589,UK NGCS SC027 (65ppm)
44913590,UK NGCS SC054 (50ppc)
44913591,UK NGCS SC034 (100ppm)
44913592,UK NGCS SC078 (150ppc + 150ppm)
44913593,UK NGCS SC039 (155ppm)
44913594,UK NGCS SC055 (70ppc)
44913595,UK NGCS SC039 (155ppm)
44913596,UK NGCS SC073 (250ppm)
44913597,UK NGCS SC076 (40ppc + 40ppm)
44913598,UK NGCS SC079 (200ppc + 200ppm)
44913599,UK NGCS SC025 (55ppm)
44913600,UK NGCS SC079 (200ppc + 200ppm)
44913601,UK NGCS SC040 (180ppm)
44913602,UK NGCS SC035 (110ppm)
44913603,UK NGCS SC039 (155ppm)
44913604,UK NGCS SC021 (40ppm)
44913605,UK NGCS SC064 (500ppc)
44913606,UK NGCS SC078 (150ppc + 150ppm)
44913607,UK NGCS SC065 (600ppc)
44913608,UK NGCS SC063 (400ppc)
44913609,UK NGCS SC062 (300ppc)
44913610,UK NGCS SC027 (65ppm)
44913611,UK NGCS SC058 (145ppc)
44913612,UK NGCS SC060 (200ppc)
44913613,UK NGCS SC056 (75ppc)
44913614,UK NGCS SC061 (250ppc)
44913616,UK NGCS SC015 (15ppm)
44913618,UK NGCS SC030 (80ppm)
44913620,UK NGCS SC030 (80ppm)
44913621,UK NGCS SC036 (120ppm)
44913622,UK NGCS SC064 (500ppc)
44913624,UK NGCS SC038 (150ppm)
44913625,UK NGCS SC045 (360ppm)
44913626,UK NGCS SC017 (25ppm)
44913627,UK NGCS SC057 (100ppc)
44913630,UK NGCS SC020 (36ppm)
44913631,UK NGCS SC059 (150ppc)
44913633,UK NGCS SC017 (25ppm)
44913636,UK NGCS SC025 (55ppm)
44913637,UK NGCS SC045 (360ppm)
44913640,UK NGCS SC039 (155ppm)
44913644,UK NGCS SC030 (80ppm)
44913646,UK NGCS SC036 (120ppm)
44913648,UK NGCS SC059 (150ppc)
44913649,UK NGCS SC035 (110ppm)
44913650,UK NGCS SC032 (95ppm)
44913652,UK NGCS SC030 (80ppm)
44913653,UK NGCS SC079 (200ppc + 200ppm)
44913655,UK NGCS SC077 (70ppc + 70ppm)
44913656,UK NGCS SC023 (46ppm)
44913657,UK NGCS SC055 (70ppc)
44913660,UK NGCS SC029 (75ppm)
44913661,UK NGCS SC043 (250ppm)
44913665,UK NGCS SC051 (35ppc)
44913666,UK NGCS SC079 (200ppc + 200ppm)
44913667,UK NGCS SC057 (100ppc)
44913668,UK NGCS SC065 (600ppc)
44913670,UK NGCS SC078 (150ppc + 150ppm)
44913671,UK NGCS SC054 (50ppc)
44913675,UK NGCS SC079 (200ppc + 200ppm)
44913676,UK NGCS SC079 (200ppc + 200ppm)
44913677,UK NGCS SC079 (200ppc + 200ppm)
44913678,UK NGCS SC031 (90ppm)
44913680,UK NGCS SC035 (110ppm)
44913682,UK NGCS SC079 (200ppc + 200ppm)
44913685,UK NGCS SC060 (200ppc)
44913686,UK NGCS SC054 (50ppc)
44913687,UK NGCS SC077 (70ppc + 70ppm)
44913688,UK NGCS SC020 (36ppm)
44913690,UK NGCS SC078 (150ppc + 150ppm)
44913691,UK NGCS SC044 (300ppm)
44913692,UK NGCS SC045 (360ppm)
44913693,UK NGCS SC064 (500ppc)
44913694,UK NGCS SC065 (600ppc)
44913695,UK NGCS SC077 (70ppc + 70ppm)
44913697,UK NGCS SC078 (150ppc + 150ppm)
44913699,UK NGCS SC023 (46ppm)
44913700,UK NGCS SC044 (300ppm)
44913701,UK NGCS SC043 (250ppm)
44913702,UK NGCS SC044 (300ppm)
44913703,UK NGCS SC045 (360ppm)
44913704,UK NGCS SC061 (250ppc)
44913705,UK NGCS SC062 (300ppc)
44913706,UK NGCS SC063 (400ppc)
44913707,UK NGCS SC064 (500ppc)
44913708,UK NGCS SC078 (150ppc + 150ppm)
44913709,UK NGCS SC079 (200ppc + 200ppm)
44913710,UK NGCS SC045 (360ppm)
44913711,UK NGCS SC042 (220ppm)
44913712,UK NGCS SC061 (250ppc)
44913713,UK NGCS SC062 (300ppc)
44913714,UK NGCS SC063 (400ppc)
44913715,UK NGCS SC064 (500ppc)
44913716,UK NGCS SC065 (600ppc)
44913717,UK NGCS SC076 (40ppc + 40ppm)
44913718,UK NGCS SC078 (150ppc + 150ppm)
44913719,UK NGCS SC079 (200ppc + 200ppm)
44913720,UK NGCS SC060 (200ppc)
44913721,UK NGCS SC015 (15ppm)
44913722,UK NGCS SC020 (36ppm)
44913723,UK NGCS SC023 (46ppm)
44913725,UK NGCS SC026 (60ppm)
44913726,UK NGCS SC029 (75ppm)
44913727,UK NGCS SC033 (99ppm)
44913728,UK NGCS SC039 (155ppm)
44913729,UK NGCS SC040 (180ppm)
44913730,UK NGCS SC028 (70ppm)
44913731,UK NGCS SC026 (60ppm)
44913732,UK NGCS SC024 (50ppm)
44913733,UK NGCS SC018 (30ppm)
44913736,UK NGCS SC029 (75ppm)
44913737,UK NGCS SC041 (200ppm)
44980211,UK NGCS SC044 (300ppm)
44982001,UK NGCS SC057 (100ppc)
44982002,UK NGCS SC033 (99ppm)
44982003,UK NGCS SC057 (100ppc)
44982005,UK NGCS SC057 (100ppc)
44982006,UK NGCS SC057 (100ppc)
44982007,UK NGCS SC029 (75ppm)
44982008,UK NGCS SC056 (75ppc)
